name,surface_class,orient_class,surface_voxels,surface_fraction,hf_energy,hf_energy_norm,dynamic_range,intensity_p50,n_samples,polarity,oriented,search_radius,noise_sigma,global_peak_offset,global_peak_offset_raw,global_peak_ci95,global_peak_ci95_width,global_offset_reliable,global_profile_contrast,global_profile_snr,n_cells,n_cells_considered,cell_frac_unresolved,cell_frac_low_snr,cell_size,neighbour_ridge_pos,neighbour_ridge_neg,winding_spacing,dominant_ridge_at,recommended_radius,cell_offset_median,cell_offset_mean,cell_abs_offset_median,cell_abs_offset_p90,cell_frac_ge_1vx,cell_frac_ge_2vx,cell_offset_worst,cell_snr_median,cell_voxels_median,naive_mean_signed_offset,naive_median_abs_offset,naive_frac_offset_ge_1vx,naive_median_prominence_snr,naive_frac_flat_support,overlay_png,drift_png
sample_00508,1,2,1153277,0.06874066591262817,20.40077018737793,0.11333761364221573,180.0,65.0,38778,bright,False,9.25,14.941985130310059,1.9652442932128906,1.9652442932128906,"[1.9068037509918212, 2.0486522197723387]",0.1418484687805175,True,38.763206481933594,2.594247427224499,49,49,0.0,0.0,64,15.0,-19.5,15.0,2.5,9.25,1.761662483215332,2.0378419428455588,1.799321174621582,4.0232883453369155,0.7551020408163265,0.4489795918367347,7.44244384765625,87.97705738729503,801.0,0.9861098537508647,2.1078970171511173,0.739075810504382,5.9541802406311035,0.14615,,
sample_00509,1,2,1134095,0.06759732961654663,20.79039764404297,0.11486407369375229,181.0,64.0,36619,bright,False,12.85,15.095132827758789,2.037461280822754,2.037461280822754,"[1.9861522436141967, 2.101465106010437]",0.11531286239624028,True,47.50470733642578,3.14702148556575,35,36,0.027777777777777776,0.0,64,28.5,-23.0,23.0,2.5,12.85,2.0889530181884766,2.630630656651088,2.0889530181884766,5.22829704284668,0.8285714285714286,0.5714285714285714,11.29843521118164,112.11739807029298,1072.0,1.143912888178604,2.066492184996605,0.7416458701077363,6.44561243057251,0.125175,,
sample_00510,1,2,573436,0.0341794490814209,20.765304565429688,0.11472544074058533,181.0,62.0,38221,bright,False,11.950000000000001,15.112772941589355,1.8808536529541016,1.8808536529541016,"[1.8235405683517456, 1.947023344039917]",0.12348277568817134,True,43.93305587768555,2.907014883865864,31,32,0.03125,0.0,64,29.0,-21.0,21.0,2.5,11.950000000000001,1.5901927947998047,1.8931030765656502,1.5901927947998047,3.4749202728271484,0.7096774193548387,0.41935483870967744,6.543215751647949,126.87885013434342,1273.0,1.132567940122445,2.098074585199356,0.7451040863531226,6.146433353424072,0.123975,,
sample_00511,1,2,1130065,0.0673571228981018,21.47236442565918,0.11669763177633286,184.0,67.0,37694,bright,False,9.525,15.42875862121582,2.6326656341552734,2.6326656341552734,"[2.5663337469100953, 2.7035747528076173]",0.13724100589752197,True,40.200660705566406,2.605566766096604,41,41,0.0,0.0,64,15.0,-14.5,14.5,3.0,9.525,2.683316230773926,3.1301262553145244,2.683316230773926,5.442070007324219,0.975609756097561,0.7317073170731707,8.588951110839844,91.42755858965077,981.0,1.2375582855299092,2.3981624506413937,0.7828918252513118,5.942415237426758,0.175775,,
sample_00512,1,2,858267,0.051156699657440186,19.569324493408203,0.10994002223014832,178.0,67.0,30570,bright,False,16.0,14.469949722290039,3.8254871368408203,3.8254871368408203,"[3.693871831893921, 3.9938464164733887]",0.2999745845794677,True,36.59373092651367,2.528946653501038,35,35,0.0,0.0,64,36.0,-26.0,26.0,4.5,16.0,3.330617904663086,3.658714621407645,3.330617904663086,5.904501724243164,0.9142857142857143,0.8285714285714286,7.075021743774414,95.18003516798103,917.0,0.8830051875417052,2.448150347918272,0.7812941137848396,5.971606731414795,0.16205,,
sample_00513,1,2,864725,0.05154162645339966,22.01222038269043,0.11834526807069778,186.0,74.0,35168,bright,False,9.350000000000001,15.746055603027344,3.23622989654541,3.23622989654541,"[3.15876944065094, 3.299637842178345]",0.14086840152740487,True,34.71138000488281,2.2044492208073487,32,32,0.0,0.0,64,38.5,-13.0,13.0,3.5,9.350000000000001,2.9317221641540527,2.559976726770401,3.137241840362549,4.681102085113526,1.0,0.875,5.1242570877075195,93.29412992641258,1176.0,0.8401399340833564,2.4872419890016317,0.7843240227130994,5.170290946960449,0.228625,,
sample_00514,1,2,600407,0.03578704595565796,19.593931198120117,0.11070017516613007,177.0,64.0,37581,bright,False,10.425,14.244384765625,2.681624412536621,2.681624412536621,"[2.6184711694717406, 2.7463791370391846]",0.12790796756744394,True,52.11232376098633,3.6584467927843,34,34,0.0,0.0,64,34.5,-16.5,16.5,3.0,10.425,2.8219852447509766,2.809422717374914,2.8219852447509766,5.145926094055175,0.8823529411764706,0.6764705882352942,5.830142021179199,143.73957534408476,982.0,1.2936675555289652,2.191903781145811,0.7475643229873616,6.885847568511963,0.098875,,
sample_00515,1,2,831953,0.04958826303482056,18.416927337646484,0.10288786143064499,179.0,57.0,33751,bright,False,16.0,13.615015983581543,3.1359710693359375,3.1359710693359375,"[3.0651097774505613, 3.2057871341705324]",0.14067735671997106,True,57.10668182373047,4.194389627790072,49,49,0.0,0.0,64,31.5,-31.0,31.0,4.0,16.0,3.1861801147460938,3.236067479970504,3.1861801147460938,5.120785522460937,0.9591836734693877,0.8571428571428571,7.77128791809082,126.46250975042943,681.0,1.5970926648086854,2.4070374965667725,0.7857031078839473,7.337372779846191,0.079225,,
sample_00516,1,2,960343,0.05724090337753296,18.46967124938965,0.10318252444267273,179.0,49.0,37939,bright,False,11.9,13.990570068359375,0.704132080078125,0.704132080078125,"[0.6606585264205933, 0.749929666519165]",0.08927114009857173,True,51.41742706298828,3.6751488189371417,48,48,0.0,0.0,64,25.0,-22.0,22.0,2.0,11.9,0.7487244606018066,0.3510336677233378,1.2068467140197754,2.7370742797851566,0.6041666666666666,0.20833333333333334,-3.70572566986084,132.5693492462858,773.5,-0.5844973672697564,1.877597626298666,0.7056778679026651,7.774828910827637,0.05155,,
sample_00517,1,2,1135507,0.06768149137496948,18.80080795288086,0.10444892942905426,180.0,53.0,36794,bright,False,12.8,13.31236743927002,1.8450164794921875,1.8450164794921875,"[1.7505430936813355, 1.9355418682098389]",0.18499877452850333,True,46.851524353027344,3.51939837649166,61,61,0.0,0.0,64,24.0,-24.5,24.0,2.0,12.8,1.7238140106201172,2.561195013953037,1.7238140106201172,5.916029930114746,0.6721311475409836,0.45901639344262296,8.053767204284668,98.59739724476823,593.0,-0.08591976431658535,2.092999182641506,0.7420365694119079,7.599072456359863,0.087275,,
sample_00518,1,2,978797,0.05834084749221802,17.557920455932617,0.09919729083776474,177.0,49.0,36475,bright,False,12.175,13.55606746673584,1.9628934860229492,1.9628934860229492,"[1.909607434272766, 2.0321082353591917]",0.12250080108642569,True,56.8668327331543,4.194935800717672,47,47,0.0,0.0,64,31.0,-21.5,21.5,2.5,12.175,2.12429141998291,2.4298238348453602,2.12429141998291,4.116132164001464,0.8297872340425532,0.574468085106383,6.904894828796387,126.31196627714898,783.0,1.3279986161625754,2.0443707928061485,0.7357646705688129,7.859280586242676,0.06,,
sample_00519,1,2,806715,0.024618988037109376,17.231672286987305,0.09846670180559158,175.0,52.0,33709,bright,False,13.85,11.32392406463623,2.7764968872070312,2.7764968872070312,"[2.721245288848877, 2.8222200870513916]",0.10097479820251465,True,51.934898376464844,4.586298714122753,40,40,0.0,0.0,64,32.0,-23.0,23.0,3.5,13.85,3.019070625305176,3.1678735256195067,3.019070625305176,6.053208351135254,0.925,0.75,7.118989944458008,148.0470574743038,881.5,-1.524312474931533,2.3607263639569283,0.7800866070594099,8.563810348510742,0.068175,,
sample_00520,1,2,2291917,0.06994375610351562,18.79832649230957,0.10501858592033386,179.0,58.0,35095,bright,False,10.7,13.04061222076416,2.675872802734375,2.675872802734375,"[2.6298811435699463, 2.734193468093872]",0.10431232452392569,True,46.701507568359375,3.581235817594363,82,82,0.0,0.0,64,16.5,-16.0,16.0,3.5,10.7,2.699815273284912,2.8354461600140826,2.699815273284912,4.174519634246827,0.9512195121951219,0.7804878048780488,7.326224327087402,88.37749951809474,401.5,1.313698553867756,2.347024243324995,0.7759375,7.251086235046387,0.101925,,
sample_00521,1,2,1843652,0.0562637939453125,18.551076889038086,0.10027609020471573,185.0,62.0,36099,bright,False,12.05,12.1433744430542,2.677949905395508,2.677949905395508,"[2.6179919481277465, 2.7324582815170286]",0.11446633338928214,True,50.89552688598633,4.191217780910782,69,69,0.0,0.0,64,22.5,-19.0,19.0,3.5,12.05,2.5709924697875977,2.832648083783578,2.5709924697875977,4.781236076354982,0.9420289855072463,0.7536231884057971,6.867306709289551,108.89590952436713,510.0,1.3985691953615456,2.3130505308508873,0.7758653181732521,7.803549766540527,0.091575,,
sample_00522,1,2,1508706,0.04604205322265625,18.260299682617188,0.10201285034418106,179.0,59.0,38293,bright,False,10.425,11.572449684143066,2.6744613647460938,2.6744613647460938,"[2.632256197929382, 2.7290345191955567]",0.09677832126617458,True,48.192962646484375,4.1644564428324875,65,65,0.0,0.0,64,31.0,-16.5,16.5,3.0,10.425,2.7571401596069336,2.9699843626755933,2.7571401596069336,4.322794342041016,0.9692307692307692,0.8,7.7469987869262695,110.06613153976274,584.0,-1.4758072985011639,2.3878049179911613,0.786133449250163,7.719570159912109,0.09635,,
sample_00523,1,2,665982,0.02032415771484375,18.49151039123535,0.09835910052061081,188.0,51.0,35661,bright,False,15.875,13.303705215454102,2.4582462310791016,2.4582462310791016,"[2.4157995700836183, 2.5072092533111574]",0.09140968322753906,True,62.78923034667969,4.719679918474236,58,58,0.0,0.0,64,,-27.5,27.5,3.5,15.875,2.509672164916992,2.9088227666657547,2.572564125061035,4.774557590484622,0.9827586206896551,0.7241379310344828,11.375228881835938,132.0293901855107,618.0,1.8615674752659557,2.312583342194557,0.780106183635228,7.320215225219727,0.047625,,
sample_00524,1,2,1232288,0.0376064453125,18.557876586914062,0.1048467606306076,177.0,54.0,38811,bright,False,7.65,13.636892318725586,0.1830277442932129,0.1830277442932129,"[0.13386330604553223, 0.2530259251594544]",0.11916261911392215,True,42.962650299072266,3.150472211332037,57,57,0.0,0.0,64,17.0,-18.5,17.0,0.0,7.65,-0.08142423629760742,-0.014290968577067057,1.375732421875,3.1215396881103517,0.631578947368421,0.3684210526315789,-5.10227108001709,93.79644732375823,703.0,0.005714562555548494,2.049015937373042,0.7372426663556307,7.256028175354004,0.0743,,
sample_00525,1,2,1228549,0.037492340087890624,18.0532169342041,0.10375411808490753,174.0,79.0,38913,bright,False,8.2,12.142293930053711,1.0495843887329102,1.0495843887329102,"[0.9940536737442016, 1.0906924724578857]",0.09663879871368408,True,26.24078369140625,2.1611059526781013,48,48,0.0,0.0,64,16.0,-16.5,16.0,1.0,8.2,1.2169723510742188,1.3164995114008586,1.2955312728881836,2.823352146148683,0.5625,0.3125,6.199863433837891,88.60467042403353,756.0,-0.47595555279184615,2.1352994702756405,0.7424498217970362,6.55870246887207,0.135725,,
sample_00526,1,2,1749409,0.05338772583007813,18.707380294799805,0.1075136810541153,174.0,60.0,38402,bright,False,9.25,13.000421524047852,2.2125024795532227,2.2125024795532227,"[2.1376027345657347, 2.2710875034332276]",0.13348476886749294,True,41.79155731201172,3.214630943674153,72,74,0.02702702702702703,0.0,64,18.5,-15.0,15.0,2.5,9.25,2.235903739929199,2.218756847911411,2.316305160522461,4.2699895858764645,0.875,0.6111111111111112,6.217585563659668,86.88586880992173,508.5,1.0760822778291528,2.13929271325469,0.7426519807704011,7.036828994750977,0.113025,,
sample_00527,1,2,1340649,0.04091336059570312,16.50164794921875,0.09650086611509323,171.0,62.0,37909,bright,False,8.875,11.347095489501953,0.9689550399780273,0.9689550399780273,"[0.8954266786575318, 1.0401350021362306]",0.14470832347869877,True,26.944244384765625,2.3745498933796547,64,65,0.015384615384615385,0.0,64,17.5,-23.5,17.5,1.0,8.875,1.281529426574707,0.9078751504421234,1.541776180267334,3.2823684215545654,0.703125,0.328125,7.438488006591797,79.36096479508609,572.5,0.2835776803512139,2.138611536473036,0.7520769567118496,6.879520893096924,0.13865,,
sample_00528,1,2,1214167,0.03705343627929687,18.763568878173828,0.10845993459224701,173.0,56.0,36678,bright,False,11.675,13.085959434509277,1.2999286651611328,1.2999286651611328,"[1.2540212869644165, 1.351413083076477]",0.0973917961120605,True,53.04946517944336,4.053922484242571,67,67,0.0,0.0,64,24.5,-21.5,21.5,2.0,11.675,1.1750993728637695,1.4686998822795811,1.2006235122680664,3.240345764160156,0.5522388059701493,0.29850746268656714,5.439202308654785,100.32170571817291,540.0,-0.9201250246671845,1.8317959606647491,0.7045521465166952,7.4067182540893555,0.067375,,
sample_00529,1,2,956839,0.029200408935546877,16.76679801940918,0.0974813848733902,172.0,62.0,36701,bright,False,10.9,11.289057731628418,0.7675800323486328,0.7675800323486328,"[0.7054743766784668, 0.8266155242919921]",0.12114114761352535,True,34.70787048339844,3.074470102686942,58,58,0.0,0.0,64,22.0,-27.0,22.0,1.0,10.9,0.6544942855834961,0.5808076858520508,1.0753912925720215,2.930439758300782,0.5517241379310345,0.25862068965517243,-9.907997131347656,114.2296095158887,591.0,-0.392390326877882,1.9760078666731715,0.7258906081324218,7.616669654846191,0.09125,,
sample_00530,1,2,809472,0.024703125,18.547870635986328,0.10479023307561874,177.0,73.0,32709,bright,False,11.1,12.317364692687988,,2.1353673934936523,"[2.01106059551239, 2.257031464576721]",0.24597086906433097,False,20.85974884033203,1.6935236847144013,29,29,0.0,0.0,64,19.5,-18.0,18.0,3.0,11.1,2.1113967895507812,1.476021487137367,2.4027490615844727,4.198633193969727,0.8275862068965517,0.7241379310344828,6.365507125854492,87.56769993519477,1112.0,0.4562206857763627,2.327706314623356,0.7668789808917198,6.5861496925354,0.14115,,
sample_00531,1,2,1169481,0.035689727783203125,17.989091873168945,0.10106231272220612,178.0,52.0,36748,bright,False,16.0,12.275323867797852,2.262655258178711,2.262655258178711,"[2.207662296295166, 2.312374305725098]",0.10471200942993164,True,60.88291549682617,4.9597807888834415,62,62,0.0,0.0,64,31.5,-33.0,31.5,3.0,16.0,2.18637752532959,2.4783553461874686,2.18637752532959,4.229412078857422,0.9193548387096774,0.5645161290322581,7.8368682861328125,133.43351752163935,568.5,1.3976561654856365,2.073262505233288,0.7420867176301958,8.503857612609863,0.05125,,
sample_00532,1,2,1332686,0.04067034912109375,15.527856826782227,0.09354130923748016,166.0,54.0,35332,bright,False,11.825000000000001,9.909582138061523,2.746626853942871,2.746626853942871,"[2.6970736026763915, 2.8050798892974855]",0.10800628662109402,True,49.650142669677734,5.010316477319206,69,69,0.0,0.0,64,18.5,-21.5,18.5,3.5,11.825000000000001,2.860971450805664,2.809632315151933,2.890774726867676,4.459099388122559,0.9565217391304348,0.6956521739130435,7.3838605880737305,126.32789467910092,446.0,-1.5299357618639726,2.2633736920543015,0.7652163210043695,8.676546096801758,0.064675,,
sample_00533,1,2,2967577,0.09056326293945313,15.652824401855469,0.09429412335157394,166.0,67.0,37932,bright,False,12.05,9.68896198272705,3.214982032775879,3.214982032775879,"[3.1428866386413574, 3.275615191459656]",0.13272855281829843,True,38.82683563232422,4.007326657029161,89,90,0.011111111111111112,0.0,64,23.5,-19.0,19.0,3.5,12.05,3.3201560974121094,3.101660760600915,3.4083070755004883,5.725406455993653,0.9662921348314607,0.898876404494382,-8.563743591308594,86.5016921348994,382.0,1.3564078040407985,2.481540022417903,0.7971219779158485,7.722940444946289,0.112575,,
sample_00534,1,2,2872443,0.08766000366210938,15.958674430847168,0.09556092321872711,167.0,56.0,37300,bright,False,14.975,10.337967872619629,3.0185165405273438,3.0185165405273438,"[2.9690274238586425, 3.070620632171631]",0.10159320831298846,True,52.69749450683594,5.097471297662532,97,97,0.0,0.0,64,26.0,-25.5,25.5,3.5,14.975,3.113676071166992,3.1884667603010985,3.113676071166992,4.476128005981446,0.9690721649484536,0.8969072164948454,6.191740036010742,107.34292767739869,329.0,-1.63708976746127,2.456092258915305,0.7918696140876733,8.401664733886719,0.072825,,
sample_00535,1,2,2520266,0.07691241455078125,15.471710205078125,0.09264497458934784,167.0,52.0,36684,bright,False,16.0,10.55890941619873,3.090251922607422,3.090251922607422,"[3.047309732437134, 3.1300519466400147]",0.08274221420288086,True,59.256717681884766,5.612011179012229,94,94,0.0,0.0,64,39.0,-37.5,37.5,3.5,16.0,3.0038700103759766,3.2549534858541285,3.0038700103759766,5.076167678833008,1.0,0.851063829787234,7.987531661987305,112.20472501864847,343.5,1.871015397907797,2.4443521574139595,0.7991912908242613,8.610921859741211,0.050025,,
sample_00536,1,2,1344814,0.04104046630859375,16.413101196289062,0.09598305076360703,171.0,54.0,36349,bright,False,11.1,10.335051536560059,2.5519418716430664,2.5519418716430664,"[2.495761775970459, 2.6200074672698976]",0.12424569129943874,True,47.04338836669922,4.551829103152905,59,59,0.0,0.0,64,26.0,-18.0,18.0,3.0,11.1,2.6575965881347656,2.9003421815775208,2.6575965881347656,4.67074146270752,0.9152542372881356,0.6610169491525424,9.65365982055664,120.57299262660155,577.0,-1.3427521942021552,2.2301498763263226,0.7592552832561421,8.680381774902344,0.0644,,
sample_00537,1,2,1120647,0.03419943237304687,16.882535934448242,0.09815427660942078,172.0,55.0,32911,bright,False,13.8,10.770284652709961,2.5094690322875977,2.5094690322875977,"[2.4566014766693116, 2.5624760150909425]",0.10587453842163086,True,47.96196365356445,4.4531751202598455,56,56,0.0,0.0,64,36.0,-24.0,24.0,3.0,13.8,2.440601348876953,2.7172227587018694,2.440601348876953,4.2158403396606445,0.8928571428571429,0.6785714285714286,8.526846885681152,129.04022734955385,518.5,-1.2879279920314448,2.1898036673665047,0.7587750222249471,8.78695297241211,0.0683,,
sample_00538,1,2,830921,0.025357696533203126,17.05461883544922,0.09858161211013794,173.0,54.0,34934,bright,False,11.325000000000001,11.326788902282715,2.755586624145508,2.755586624145508,"[2.700650453567505, 2.808638000488281]",0.10798754692077628,True,53.80633544921875,4.750360928716084,45,45,0.0,0.0,64,18.5,-27.5,18.5,3.0,11.325000000000001,2.76486873626709,2.5911724302503796,2.76486873626709,4.207559585571289,0.8444444444444444,0.7555555555555555,6.449095726013184,154.44967090718242,728.0,-1.4163465284596213,2.281032470986247,0.7695498168387273,8.519050598144531,0.053475,,
sample_00539,1,2,1385333,0.04227700805664063,19.07915687561035,0.105995312333107,180.0,58.0,37252,bright,False,14.3,13.130905151367188,2.928521156311035,2.928521156311035,"[2.868798351287842, 2.998078536987305]",0.12928018569946298,True,42.17629623413086,3.211986968753595,58,58,0.0,0.0,64,27.5,-24.0,24.0,3.5,14.3,2.3509864807128906,2.7580384714850066,2.440380096435547,4.362860488891601,0.9137931034482759,0.6724137931034483,9.5447359085083,94.1952375669087,546.0,1.4012039744286977,2.418910212814808,0.7879320629140112,6.912060737609863,0.102775,,
sample_00540,1,2,936112,0.02856787109375,15.265454292297363,0.0892716646194458,171.0,49.0,38678,bright,False,8.825000000000001,10.756844520568848,0.26087284088134766,0.26087284088134766,"[0.21806480884552001, 0.31979520320892335]",0.10173039436340334,True,44.31254577636719,4.119474413861272,55,55,0.0,0.0,64,25.0,-18.5,18.5,0.5,8.825000000000001,0.40230369567871094,0.5441348249262029,0.9537811279296875,2.329512596130371,0.45454545454545453,0.18181818181818182,4.658794403076172,119.33451411769032,710.0,0.14445229171212257,1.9691108968108892,0.7185107559747329,8.692384719848633,0.069125,,
sample_00541,1,2,1342734,0.04097698974609375,16.456890106201172,0.09795767813920975,168.0,53.0,36946,bright,False,13.75,11.376083374023438,1.8876819610595703,1.8876819610595703,"[1.8421174526214599, 1.9447584629058838]",0.10264101028442396,True,50.26809310913086,4.4187521712362665,66,66,0.0,0.0,64,25.0,-32.0,25.0,2.5,13.75,1.9274606704711914,1.9492258592085405,1.9767146110534668,4.110121726989746,0.8333333333333334,0.5,-11.395549774169922,113.69921459005687,527.5,1.1977161609864737,2.0130913867615163,0.7296590294064585,8.393420219421387,0.06035,,
sample_00542,1,2,1790783,0.05465036010742187,18.43057632446289,0.10715451091527939,172.0,62.0,39060,bright,False,10.825000000000001,12.6824312210083,1.179152488708496,1.179152488708496,"[1.1269198894500732, 1.2284927845001221]",0.10157289505004896,True,39.980838775634766,3.1524585530104803,76,76,0.0,0.0,64,27.5,-18.5,18.5,2.5,10.825000000000001,1.2850770950317383,1.2343988481320833,1.5579280853271484,3.8274612426757812,0.7236842105263158,0.35526315789473684,7.915143013000488,86.73112704911975,510.0,0.8509969016932972,1.9591823369264603,0.7192070297059807,7.192719459533691,0.09385,,
sample_00543,1,2,1786199,0.05451046752929688,19.195037841796875,0.11095397919416428,173.0,66.0,39018,bright,False,12.225,13.15371036529541,2.2156906127929688,2.2156906127929688,"[2.1448721885681152, 2.286910057067871]",0.14203786849975586,True,40.83652114868164,3.104562896293066,73,73,0.0,0.0,64,30.0,-20.5,20.5,3.0,12.225,2.2711095809936523,2.346384773515675,2.2778873443603516,4.767737960815429,0.8493150684931506,0.5616438356164384,11.225885391235352,83.39335541596121,503.0,1.1193438704140404,2.180478483438492,0.7505518763796909,6.608889102935791,0.13375,,
sample_00544,1,2,621719,0.018973358154296877,18.49457550048828,0.10815541446208954,171.0,74.0,38317,bright,False,12.15,12.833616256713867,,4.0227508544921875,"[3.5725690603256224, 4.451998281478882]",0.8794292211532593,False,12.524726867675781,0.9759312275776915,36,38,0.05263157894736842,0.0,64,26.0,-17.0,17.0,4.5,12.15,1.2361998558044434,0.8964222139782376,3.594107151031494,7.684226036071777,0.8333333333333334,0.7222222222222222,9.704849243164062,79.58116201655059,991.0,0.44360310687517907,2.4459506385028362,0.7789169383844835,5.109650135040283,0.247375,,
sample_00545,1,2,1650079,0.050356414794921874,18.532394409179688,0.10712366551160812,173.0,77.0,35949,bright,False,11.875,12.599481582641602,3.333773612976074,3.333773612976074,"[3.238164186477661, 3.437924838066101]",0.19976065158844003,True,28.201278686523438,2.238288813833146,54,54,0.0,0.0,64,23.5,-17.5,17.5,4.0,11.875,3.2140555381774902,3.408131484632139,3.303818702697754,5.831543922424317,0.9444444444444444,0.8333333333333334,9.96735954284668,70.7045449245472,671.0,-1.0429025755602546,2.4842760618776083,0.7903293850397534,6.130433082580566,0.1775,,
sample_00546,1,2,944933,0.028837066650390625,18.60327911376953,0.10630445182323456,175.0,59.0,38622,bright,False,10.325000000000001,12.264015197753906,1.7529830932617188,1.7529830932617188,"[1.6969406843185424, 1.800616717338562]",0.10367603302001971,True,54.22309494018555,4.421316678579805,52,52,0.0,0.0,64,34.5,-18.5,18.5,2.0,10.325000000000001,1.8573050498962402,2.0598205144588766,1.8801283836364746,4.807714176177977,0.8653846153846154,0.4807692307692308,7.607405662536621,124.47645831572692,727.5,1.0869464734918073,2.026325670070946,0.7312880506147785,8.101255416870117,0.06995,,
sample_00547,1,2,1477082,0.04507696533203125,17.458084106445312,0.10209406167268753,171.0,54.0,37370,bright,False,13.475,12.012080192565918,1.3491973876953125,1.3491973876953125,"[1.2965652227401734, 1.3938526153564452]",0.09728739261627184,True,56.172767639160156,4.6763563628158735,73,73,0.0,0.0,64,29.5,-25.5,25.5,2.0,13.475,1.6825904846191406,1.9969892109910103,1.6825904846191406,4.191390991210937,0.726027397260274,0.3835616438356164,10.286649703979492,106.43253979724449,519.0,1.0774857107971723,1.8132123500108719,0.7006309611151871,8.214376449584961,0.055925,,
sample_00548,1,2,1248529,0.038102081298828125,18.922239303588867,0.10812707990407944,175.0,66.0,36592,bright,False,10.15,12.809587478637695,2.259885787963867,2.259885787963867,"[2.204941201210022, 2.328244352340698]",0.12330315113067636,True,37.66094207763672,2.940058931674666,55,55,0.0,0.0,64,22.0,-17.0,17.0,2.5,10.15,2.1728248596191406,2.2744292519309304,2.263974189758301,4.348628234863281,0.9090909090909091,0.5818181818181818,5.328336715698242,83.51298411407757,644.0,-1.0102603587427141,2.188062522560358,0.7594079047764383,6.796332359313965,0.1248,,
sample_00549,1,2,1904183,0.058111053466796875,17.797550201416016,0.10228477418422699,174.0,59.0,36960,bright,False,9.65,11.901874542236328,1.0151433944702148,1.0151433944702148,"[0.9573399782180786, 1.063351535797119]",0.10601155757904046,True,37.09159851074219,3.1164501338940163,62,62,0.0,0.0,64,25.0,-17.0,17.0,2.0,9.65,0.923316478729248,0.8944752754703644,1.4325356483459473,3.307511234283447,0.5806451612903226,0.2903225806451613,5.672331809997559,88.11267857239193,568.5,-0.5352547125906548,1.9417956788092852,0.7176789652500447,7.820984840393066,0.084675,,
sample_00550,1,2,597935,0.018247528076171873,17.43500328063965,0.09906251728534698,176.0,50.0,38897,bright,False,9.825000000000001,12.245246887207031,0.8904790878295898,0.8904790878295898,"[0.8551621198654175, 0.9267199754714966]",0.07155785560607919,True,67.28661346435547,5.494916850933546,40,40,0.0,0.0,64,32.5,-18.5,18.5,1.5,9.825000000000001,0.9967784881591797,1.1468785524368286,1.097883701324463,2.415793895721436,0.55,0.15,4.87657356262207,189.99601252250108,825.5,1.0314607489106355,1.6420736461877823,0.6739680600401431,8.562222480773926,0.0351,,
sample_00551,1,2,1590451,0.048536712646484376,20.50644874572754,0.11267279833555222,182.0,70.0,37637,bright,False,9.25,13.797389030456543,2.1530141830444336,2.1530141830444336,"[2.0931806325912476, 2.212851333618164]",0.11967070102691624,True,40.774688720703125,2.955246723180489,62,62,0.0,0.0,64,20.5,-15.0,15.0,2.5,9.25,2.172499179840088,2.2561683193329842,2.172499179840088,3.6482278823852536,0.8709677419354839,0.5483870967741935,6.08266544342041,80.22088870592879,594.0,-1.0868226429999497,2.1661544293165207,0.7511310824536025,6.542227268218994,0.12935,,
sample_00552,1,2,1751137,0.05344046020507812,17.658679962158203,0.10148666799068451,174.0,57.0,36230,bright,False,11.5,11.926939964294434,2.334549903869629,2.334549903869629,"[2.267913031578064, 2.4148772239685057]",0.1469641923904419,True,49.629661560058594,4.161139546994823,75,76,0.013157894736842105,0.0,64,33.0,-20.0,20.0,2.5,11.5,2.486557960510254,2.6971949259440104,2.486557960510254,4.949416732788087,0.8266666666666667,0.6,8.522224426269531,101.62254237596275,472.0,1.2314927978757706,2.1589105278253555,0.7486580742987111,8.154661178588867,0.072325,,
sample_00553,1,2,1507522,0.04600592041015625,18.35341453552246,0.10253304243087769,179.0,51.0,38419,bright,False,14.15,12.71670913696289,1.307734489440918,1.307734489440918,"[1.2672505617141723, 1.3477499723434447]",0.08049941062927246,True,63.24935531616211,4.973720373325126,75,75,0.0,0.0,64,33.0,-27.0,27.0,2.0,14.15,1.3821134567260742,1.587610944112142,1.3821134567260742,2.901069259643555,0.64,0.28,9.226226806640625,126.0180041208828,469.0,1.1104608491905301,1.771508863195777,0.6932480128554621,8.432043075561523,0.04235,,
sample_00554,1,2,668653,0.020405670166015626,18.248149871826172,0.10309689491987228,177.0,54.0,37132,bright,False,12.175,12.289653778076172,1.888601303100586,1.888601303100586,"[1.848161792755127, 1.9346725225448609]",0.08651072978973384,True,62.22863006591797,5.063497409254052,49,49,0.0,0.0,64,21.5,-26.0,21.5,2.5,12.175,1.765955924987793,2.438562179098324,1.765955924987793,5.583182334899906,0.8163265306122449,0.3877551020408163,8.690125465393066,154.38725948339038,717.0,-1.445228855910311,1.9598331078886986,0.7296259635861904,8.265218734741211,0.0432,,
sample_00555,1,2,1033721,0.031546661376953125,16.357383728027344,0.09621990472078323,170.0,53.0,35886,bright,False,10.925,10.61037826538086,2.9647912979125977,2.9647912979125977,"[2.9093090295791626, 3.0222016096115114]",0.11289258003234881,True,53.6688346862793,5.058145274743685,49,49,0.0,0.0,64,16.5,-17.0,16.5,3.5,10.925,3.11151123046875,3.1753316606794084,3.11151123046875,4.952641105651856,1.0,0.8367346938775511,6.667454719543457,146.38787374799753,735.0,1.6467037246384042,2.3579557426273823,0.7791671916341187,8.710760116577148,0.061775,,
