name,has_image,has_label,label_shape,label_dtype,label_compression,label_bytes,label_header_error,shape,dtype,values,value_fractions_0,value_fractions_1,value_fractions_2,n_values,foreground_fraction,border_touch_fraction,per_class_1,per_class_2,surface_class,surface_fraction,surface_thickness_median,surface_thickness_p95,surface_components,surface_fragment_fraction,surface_worst_planarity,surface_junction_fraction,image_shape,image_dtype,image_compression,image_bytes,image_header_error
sample_00330,False,True,"[320, 320, 320]",uint8,LZW,1371897,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.7153759460449218,0.07961761474609375,0.20500643920898437,3,0.2846240539550781,0.06587637179449102,"{'fraction': 0.07961761474609375, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.400198093005005}, 'components': {'n_components': 9, 'n_components_ge_min_size': 9, 'largest_component_fraction': 0.1158341989566524, 'fragment_fraction': 0.0, 'median_planarity': 0.00582680989997835, 'worst_planarity': 0.007767126270887576}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.20500643920898437, 'thickness': {'median': 28.284271247461902, 'p95': 88.04544281222056, 'max': 146.66969693839283, 'mean': 34.30641129862922}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.17710356686967124, 'worst_planarity': 0.17710356686967124}, 'border_touch_fraction': 0.09146054178759808, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.07961761474609375,2.0,4.0,9,0.0,0.007767126270887576,0.00275,,,,,
sample_00332,False,True,"[320, 320, 320]",uint8,LZW,1241257,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5923871459960938,0.06334799194335937,0.34426486206054685,3,0.40761285400390623,0.04599953072093334,"{'fraction': 0.06334799194335937, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.47213595499958, 'mean': 2.362270911707463}, 'components': {'n_components': 7, 'n_components_ge_min_size': 7, 'largest_component_fraction': 0.1532729514155354, 'fragment_fraction': 0.0, 'median_planarity': 0.029453300669487644, 'worst_planarity': 0.04780591810132338}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00375, 'junctions': 15, 'radius': 5}}","{'fraction': 0.34426486206054685, 'thickness': {'median': 59.531504264548865, 'p95': 175.03142574977787, 'max': 274.58332068791066, 'mean': 69.80871815337798}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.17695127344340658, 'worst_planarity': 0.17695127344340658}, 'border_touch_fraction': 0.054463879606459466, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.06334799194335937,2.0,3.4641016151377544,7,0.0,0.04780591810132338,0.00375,,,,,
sample_00335,False,True,"[320, 320, 320]",uint8,LZW,1447081,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.7267604370117188,0.07962030029296875,0.1936192626953125,3,0.2732395629882812,0.0686211022845332,"{'fraction': 0.07962030029296875, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.3361576147688523}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.1317229833062348, 'fragment_fraction': 0.0, 'median_planarity': 0.005656168345818653, 'worst_planarity': 0.01019723882125573}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.004, 'junctions': 16, 'radius': 5}}","{'fraction': 0.1936192626953125, 'thickness': {'median': 42.80186911806539, 'p95': 169.19810873647495, 'max': 265.427956327136, 'mean': 58.61054972420484}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2500286147808287, 'worst_planarity': 0.2500286147808287}, 'border_touch_fraction': 0.09683953827210776, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.07962030029296875,2.0,2.8284271247461903,11,0.0,0.01019723882125573,0.004,,,,,
sample_00336,False,True,"[320, 320, 320]",uint8,LZW,1083241,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.23782955932617186,0.04629183959960938,0.7158786010742187,3,0.7621704406738281,0.024600796618960048,"{'fraction': 0.04629183959960938, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.3137338244973344}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.21445245571369334, 'fragment_fraction': 0.0, 'median_planarity': 0.0040451420254630785, 'worst_planarity': 0.005425254948239574}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.7158786010742187, 'thickness': {'median': 55.31726674375732, 'p95': 249.23081671414553, 'max': 450.11554072260157, 'mean': 83.79748433448057}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2962942681077038, 'worst_planarity': 0.2962942681077038}, 'border_touch_fraction': 0.026191591663536948, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.04629183959960938,2.0,2.8284271247461903,6,0.0,0.005425254948239574,0.00225,,,,,
sample_00348,False,True,"[320, 320, 320]",uint8,LZW,832745,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.1685216064453125,0.029273712158203125,0.8022046813964844,3,0.8314783935546874,0.022550195104699116,"{'fraction': 0.029273712158203125, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 5.656854249492381, 'mean': 2.332622705011677}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.35876385600698885, 'fragment_fraction': 0.0, 'median_planarity': 0.011714754663576205, 'worst_planarity': 0.017460692809688486}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.8022046813964844, 'thickness': {'median': 82.38931969618392, 'p95': 351.9431772317798, 'max': 496.4433502425025, 'mean': 123.8889003744888}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.3180268224833137, 'worst_planarity': 0.3180268224833137}, 'border_touch_fraction': 0.023373087236738446, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.029273712158203125,2.0,2.8284271247461903,4,0.0,0.017460692809688486,0.00275,,,,,
sample_00351,False,True,"[320, 320, 320]",uint8,LZW,754169,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.21066888427734376,0.02517169189453125,0.764159423828125,3,0.7893311157226562,0.02375428971000822,"{'fraction': 0.02517169189453125, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.898979485566356, 'mean': 2.3561512892364025}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.3742231694927173, 'fragment_fraction': 0.0, 'median_planarity': 0.020658991217068774, 'worst_planarity': 0.03249358086645537}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0035, 'junctions': 14, 'radius': 5}}","{'fraction': 0.764159423828125, 'thickness': {'median': 76.2102355330306, 'p95': 155.13864766717543, 'max': 213.11030007955975, 'mean': 77.2988544791228}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.30927104000861527, 'worst_planarity': 0.30927104000861527}, 'border_touch_fraction': 0.024536764731723386, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.02517169189453125,2.0,3.4641016151377544,8,0.0,0.03249358086645537,0.0035,,,,,
sample_00354,False,True,"[320, 320, 320]",uint8,LZW,734921,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.154640380859375,0.02742437744140625,0.8179352416992187,3,0.845359619140625,0.02217990968040425,"{'fraction': 0.02742437744140625, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.4290878822337665}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.33444241422056836, 'fragment_fraction': 0.0, 'median_planarity': 0.004425738879171668, 'worst_planarity': 0.00637295821769752}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00375, 'junctions': 15, 'radius': 5}}","{'fraction': 0.8179352416992187, 'thickness': {'median': 120.68139873236471, 'p95': 290.88176291709055, 'max': 403.05334634512093, 'mean': 132.43269435710394}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.31017130909403146, 'worst_planarity': 0.31017130909403146}, 'border_touch_fraction': 0.02292357517332036, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.02742437744140625,2.0,4.0,3,0.0,0.00637295821769752,0.00375,,,,,
sample_00368,False,True,"[320, 320, 320]",uint8,LZW,943449,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.4701097412109375,0.034838775634765624,0.49505148315429687,3,0.5298902587890625,0.0353846852041565,"{'fraction': 0.034838775634765624, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 5.656854249492381, 'mean': 2.3465093949568967}, 'components': {'n_components': 6, 'n_components_ge_min_size': 6, 'largest_component_fraction': 0.28848534114928476, 'fragment_fraction': 0.0, 'median_planarity': 0.008818202720048756, 'worst_planarity': 0.025850130694298992}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.49505148315429687, 'thickness': {'median': 121.29303360045044, 'p95': 322.34794864892723, 'max': 422.1705816373282, 'mean': 135.62563793099937}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.20560557225793663, 'worst_planarity': 0.20560557225793663}, 'border_touch_fraction': 0.03787484865317741, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.034838775634765624,2.0,3.4641016151377544,6,0.0,0.025850130694298992,0.00225,,,,,
sample_00369,False,True,"[320, 320, 320]",uint8,LZW,804857,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.3415836181640625,0.025544708251953124,0.6328716735839843,3,0.6584163818359375,0.028477420242365836,"{'fraction': 0.025544708251953124, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 6.0, 'mean': 2.356985655256845}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.371267392948322, 'fragment_fraction': 0.0, 'median_planarity': 0.01070205132164004, 'worst_planarity': 0.012016235233727284}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.003, 'junctions': 12, 'radius': 5}}","{'fraction': 0.6328716735839843, 'thickness': {'median': 122.13107712617621, 'p95': 320.2383487081558, 'max': 452.21233950435277, 'mean': 137.91356926426093}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.273197146566201, 'worst_planarity': 0.273197146566201}, 'border_touch_fraction': 0.029626859255396595, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.025544708251953124,2.0,3.4641016151377544,3,0.0,0.012016235233727284,0.003,,,,,
sample_00376,False,True,"[320, 320, 320]",uint8,LZW,835657,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.40144464111328126,0.02758990478515625,0.5709654541015625,3,0.5985553588867187,0.03132542332404142,"{'fraction': 0.02758990478515625, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.898979485566356, 'mean': 2.36140406674156}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.3772921446000624, 'fragment_fraction': 0.0, 'median_planarity': 0.0119487177857091, 'worst_planarity': 0.04151198007406728}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00325, 'junctions': 13, 'radius': 5}}","{'fraction': 0.5709654541015625, 'thickness': {'median': 97.05668446840743, 'p95': 254.94313091354314, 'max': 336.48774123287166, 'mean': 110.1740970159708}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.22327947167100715, 'worst_planarity': 0.22327947167100715}, 'border_touch_fraction': 0.03283911463523462, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.02758990478515625,2.0,3.4641016151377544,3,0.0,0.04151198007406728,0.00325,,,,,
sample_00395,False,True,"[320, 320, 320]",uint8,LZW,851657,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.5022713012695312,0.0320030517578125,0.4657256469726562,3,0.49772869873046877,0.037671124947837385,"{'fraction': 0.0320030517578125, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 6.324555320336759, 'mean': 2.340026620629507}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.35040660795135964, 'fragment_fraction': 0.0, 'median_planarity': 0.007343261248232521, 'worst_planarity': 0.019329779827963037}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0035, 'junctions': 14, 'radius': 5}}","{'fraction': 0.4657256469726562, 'thickness': {'median': 99.13626985114983, 'p95': 269.13936910084334, 'max': 379.7367509209505, 'mean': 112.10907864724925}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.19641720869070942, 'worst_planarity': 0.19641720869070942}, 'border_touch_fraction': 0.04025975404592836, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.0320030517578125,2.0,2.8284271247461903,5,0.0,0.019329779827963037,0.0035,,,,,
sample_00399,False,True,"[320, 320, 320]",uint8,LZW,497689,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.14227249145507812,0.0274404296875,0.8302870788574219,3,0.8577275085449219,0.021860089379444222,"{'fraction': 0.0274404296875, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.3942647116215965}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.33348717925904836, 'fragment_fraction': 0.0, 'median_planarity': 0.009753992362888089, 'worst_planarity': 0.01262167462843269}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.8302870788574219, 'thickness': {'median': 122.84950142348971, 'p95': 285.12453419514776, 'max': 379.58925169187813, 'mean': 131.98451558283924}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.31517295297173276, 'worst_planarity': 0.31517295297173276}, 'border_touch_fraction': 0.02258255063513975, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.0274404296875,2.0,4.0,3,0.0,0.01262167462843269,0.0015,,,,,
sample_00407,False,True,"[320, 320, 320]",uint8,LZW,779833,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.15613674926757812,0.024256744384765626,0.8196065063476563,3,0.8438632507324219,0.02221923988718094,"{'fraction': 0.024256744384765626, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.3394196375306517}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.3651730840604143, 'fragment_fraction': 0.0, 'median_planarity': 0.006926500624719436, 'worst_planarity': 0.00807264698858408}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0045, 'junctions': 18, 'radius': 5}}","{'fraction': 0.8196065063476563, 'thickness': {'median': 121.88519188154072, 'p95': 380.5582741029196, 'max': 536.9320254929854, 'mean': 148.32896232082135}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.3084159433383547, 'worst_planarity': 0.3084159433383547}, 'border_touch_fraction': 0.022876831570742467, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.024256744384765626,2.0,2.8284271247461903,4,0.0,0.00807264698858408,0.0045,,,,,
sample_00412,False,True,"[320, 320, 320]",uint8,LZW,1053561,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.42468121337890624,0.04549307250976563,0.5298257141113282,3,0.5753187866210937,0.03259062703326737,"{'fraction': 0.04549307250976563, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.898979485566356, 'mean': 2.3311826805917804}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.23238884375773536, 'fragment_fraction': 0.0, 'median_planarity': 0.008681630806795175, 'worst_planarity': 0.016543264955043484}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0015, 'junctions': 6, 'radius': 5}}","{'fraction': 0.5298257141113282, 'thickness': {'median': 127.32635233917604, 'p95': 351.3915195334116, 'max': 472.8847639753262, 'mean': 146.28024731192667}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.20374028905117475, 'worst_planarity': 0.20374028905117475}, 'border_touch_fraction': 0.035388995853946434, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.04549307250976563,2.0,2.8284271247461903,8,0.0,0.016543264955043484,0.0015,,,,,
sample_00437,False,True,"[320, 320, 320]",uint8,LZW,868681,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.26900674438476563,0.03647476196289062,0.6945184936523437,3,0.7309932556152344,0.025650031455104493,"{'fraction': 0.03647476196289062, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.898979485566356, 'mean': 2.420498927132822}, 'components': {'n_components': 4, 'n_components_ge_min_size': 4, 'largest_component_fraction': 0.250623951539694, 'fragment_fraction': 0.0, 'median_planarity': 0.004541238818217874, 'worst_planarity': 0.01143351311690462}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.005, 'junctions': 20, 'radius': 5}}","{'fraction': 0.6945184936523437, 'thickness': {'median': 104.88088481701516, 'p95': 276.55740814521675, 'max': 362.66789215479224, 'mean': 120.5220604720014}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.29587101660569876, 'worst_planarity': 0.29587101660569876}, 'border_touch_fraction': 0.02699712127375793, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.03647476196289062,2.0,4.0,4,0.0,0.01143351311690462,0.005,,,,,
sample_00439,False,True,"[320, 320, 320]",uint8,LZW,624713,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.10681365966796875,0.01819940185546875,0.8749869384765625,3,0.8931863403320313,0.0209922601290901,"{'fraction': 0.01819940185546875, 'thickness': {'median': 2.0, 'p95': 4.0, 'max': 4.47213595499958, 'mean': 2.430248842732975}, 'components': {'n_components': 2, 'n_components_ge_min_size': 2, 'largest_component_fraction': 0.5003705827707517, 'fragment_fraction': 0.0, 'median_planarity': 0.005077551236424803, 'worst_planarity': 0.006742310802552944}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.8749869384765625, 'thickness': {'median': 156.52475842498527, 'p95': 403.950492016039, 'max': 482.7007354458868, 'mean': 181.28283787988846}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.32782915558850767, 'worst_planarity': 0.32782915558850767}, 'border_touch_fraction': 0.021428891307389772, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.01819940185546875,2.0,4.0,2,0.0,0.006742310802552944,0.00275,,,,,
sample_00440,False,True,"[320, 320, 320]",uint8,LZW,882153,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.2468427734375,0.04585867309570312,0.7072985534667968,3,0.7531572265625,0.024895200283182903,"{'fraction': 0.04585867309570312, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.337187613316377}, 'components': {'n_components': 5, 'n_components_ge_min_size': 5, 'largest_component_fraction': 0.2554393866494709, 'fragment_fraction': 0.0, 'median_planarity': 0.004506868272311115, 'worst_planarity': 0.010278965925737666}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00175, 'junctions': 7, 'radius': 5}}","{'fraction': 0.7072985534667968, 'thickness': {'median': 120.31624994156026, 'p95': 362.55206522649956, 'max': 515.0106795009207, 'mean': 144.93294564405323}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2902592737318428, 'worst_planarity': 0.2902592737318428}, 'border_touch_fraction': 0.02650931478383151, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.04585867309570312,2.0,2.8284271247461903,5,0.0,0.010278965925737666,0.00175,,,,,
sample_00441,False,True,"[320, 320, 320]",uint8,LZW,754889,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.16557733154296875,0.028410919189453127,0.8060117492675781,3,0.8344226684570313,0.022470626348959903,"{'fraction': 0.028410919189453127, 'thickness': {'median': 2.0, 'p95': 3.4641016151377544, 'max': 4.47213595499958, 'mean': 2.3696980027962278}, 'components': {'n_components': 3, 'n_components_ge_min_size': 3, 'largest_component_fraction': 0.33830127533784693, 'fragment_fraction': 0.0, 'median_planarity': 0.003347621182752997, 'worst_planarity': 0.00733421207715986}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00225, 'junctions': 9, 'radius': 5}}","{'fraction': 0.8060117492675781, 'thickness': {'median': 123.95160345876934, 'p95': 322.9194945407477, 'max': 424.30649299769146, 'mean': 138.30956769485775}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.2956240341481907, 'worst_planarity': 0.2956240341481907}, 'border_touch_fraction': 0.02326268818914625, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.028410919189453127,2.0,3.4641016151377544,3,0.0,0.00733421207715986,0.00225,,,,,
sample_00444,False,True,"[320, 320, 320]",uint8,LZW,633977,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.1579080810546875,0.027997314453125,0.8140946044921875,3,0.8420919189453125,0.022265977832305585,"{'fraction': 0.027997314453125, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 4.47213595499958, 'mean': 2.322682660882983}, 'components': {'n_components': 8, 'n_components_ge_min_size': 8, 'largest_component_fraction': 0.2854953478029596, 'fragment_fraction': 0.0, 'median_planarity': 0.0023453333240365023, 'worst_planarity': 0.019498265644843363}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.00275, 'junctions': 11, 'radius': 5}}","{'fraction': 0.8140946044921875, 'thickness': {'median': 212.00943375236866, 'p95': 453.16222260907847, 'max': 594.1683263183927, 'mean': 219.42241707242542}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.24819258505375708, 'worst_planarity': 0.24819258505375708}, 'border_touch_fraction': 0.02303172124779748, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.027997314453125,2.0,2.8284271247461903,8,0.0,0.019498265644843363,0.00275,,,,,
sample_00452,False,True,"[320, 320, 320]",uint8,LZW,742825,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.18302621459960938,0.032898834228515625,0.784074951171875,3,0.8169737854003907,0.022950552802389876,"{'fraction': 0.032898834228515625, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 5.656854249492381, 'mean': 2.325439438650508}, 'components': {'n_components': 10, 'n_components_ge_min_size': 10, 'largest_component_fraction': 0.21194142272610478, 'fragment_fraction': 0.0, 'median_planarity': 0.0032912549993856016, 'worst_planarity': 0.00868113069803801}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.004, 'junctions': 16, 'radius': 5}}","{'fraction': 0.784074951171875, 'thickness': {'median': 122.47448713915891, 'p95': 228.76275917526078, 'max': 320.08748804037936, 'mean': 120.6879621233851}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.21578635828840706, 'worst_planarity': 0.21578635828840706}, 'border_touch_fraction': 0.023913530169502713, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.032898834228515625,2.0,2.8284271247461903,10,0.0,0.00868113069803801,0.004,,,,,
sample_00453,False,True,"[320, 320, 320]",uint8,LZW,1117529,,"[320, 320, 320]",uint8,"[0, 1, 2]",0.37911721801757814,0.055740966796875,0.5651418151855468,3,0.6208827819824219,0.030198936971859595,"{'fraction': 0.055740966796875, 'thickness': {'median': 2.0, 'p95': 2.8284271247461903, 'max': 5.656854249492381, 'mean': 2.3305294546295334}, 'components': {'n_components': 11, 'n_components_ge_min_size': 11, 'largest_component_fraction': 0.16482600792764382, 'fragment_fraction': 0.0, 'median_planarity': 0.006921451213658497, 'worst_planarity': 0.020607330709592683}, 'border_touch_fraction': 0.0, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.005, 'junctions': 20, 'radius': 5}}","{'fraction': 0.5651418151855468, 'thickness': {'median': 65.60487786742691, 'p95': 132.9812016790343, 'max': 180.14438653480158, 'mean': 66.35285403314532}, 'components': {'n_components': 1, 'n_components_ge_min_size': 1, 'largest_component_fraction': 1.0, 'fragment_fraction': 0.0, 'median_planarity': 0.16858055220046284, 'worst_planarity': 0.16858055220046284}, 'border_touch_fraction': 0.0331775131412706, 'junctions': {'n_samples': 4000, 'junction_fraction': 0.0, 'junctions': 0, 'radius': 5}}",1,0.055740966796875,2.0,2.8284271247461903,11,0.0,0.020607330709592683,0.005,,,,,
